Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.006360,4.485667705535889,0.280511,198.07453142208414,0.046086,32.5,0.332957
0.006379,4.485667705535889,0.281344,199.80133902762165,0.046221,32.5,0.333943
0.006397,4.485667705535889,0.282168,197.34043844300155,0.046357,32.5,0.334923
0.006416,4.485667705535889,0.282998,198.0380509091094,0.046493,32.5,0.335908
0.006435,4.485667705535889,0.283823,197.99314860895592,0.046629,32.5,0.336887
0.006454,4.485667705535889,0.284645,197.31822137325628,0.046764,32.5,0.337863
0.006472,4.485667705535889,0.285459,195.33362776871073,0.046899,32.5,0.338831
0.006491,4.485667705535889,0.286282,197.60770998264837,0.047035,32.5,0.339808
0.006510,4.485667705535889,0.287107,197.9781694022906,0.047170,32.5,0.340787
0.006528,4.485667705535889,0.287933,198.26551561127613,0.047306,32.5,0.341767
0.006547,4.485667705535889,0.288760,198.39308725080707,0.047441,32.5,0.342748
0.006566,4.485667705535889,0.289587,198.5149139514074,0.047576,32.5,0.343729
0.006584,4.485667705535889,0.290421,199.22668848024833,0.047713,32.5,0.344718
0.006603,4.485667705535889,0.291245,197.5923666142086,0.047848,32.5,0.345696
0.006622,4.485667705535889,0.292057,194.9506668583816,0.047983,32.5,0.346662
0.006640,4.485667705535889,0.292885,198.80301659402576,0.048119,32.5,0.347644
0.006659,4.485667705535889,0.293709,197.695892851462,0.048254,32.5,0.348622
0.006678,4.485667705535889,0.294540,199.56226959090915,0.048390,32.5,0.349608
0.006697,4.485667705535889,0.295365,197.9537174923249,0.048525,32.5,0.350586
0.006715,4.485667705535889,0.296192,198.6528666739564,0.048661,32.5,0.351568
0.006734,4.485667705535889,0.297017,197.99189013170988,0.048796,32.5,0.352547
0.006753,4.485667705535889,0.297841,197.67438174855215,0.048931,32.5,0.353525
0.006771,4.485667705535889,0.298658,196.11251905323093,0.049067,32.5,0.354496
0.006790,4.485667705535889,0.299483,197.5541906625412,0.049203,32.5,0.355475
0.006809,4.485667705535889,0.300311,198.85398450157228,0.049338,32.5,0.356458
0.006827,4.485667705535889,0.301138,198.37790321414172,0.049473,32.5,0.357439
0.006846,4.485667705535889,0.301963,197.98192102474442,0.049609,32.5,0.358418
0.006865,4.485667705535889,0.302790,198.48094584548372,0.049744,32.5,0.359399
0.006883,4.485667705535889,0.303615,198.18320107439587,0.049880,32.5,0.360379
0.006902,4.485667705535889,0.304447,199.66888321404352,0.050015,32.5,0.361365
0.006921,4.485667705535889,0.305262,195.53425952577808,0.050150,32.5,0.362333
0.006940,4.485667705535889,0.306090,198.72548506299893,0.050286,32.5,0.363315
0.006958,4.485667705535889,0.306916,198.2520556606637,0.050421,32.5,0.364295
0.006977,4.485667705535889,0.307741,197.91483523425708,0.050557,32.5,0.365275
0.006996,4.485667705535889,0.308566,197.9375632008374,0.050692,32.5,0.366254
0.007014,4.485667705535889,0.309392,198.23667223485918,0.050828,32.5,0.367234
0.007033,4.485667705535889,0.310215,197.65193587467536,0.050963,32.5,0.368211
0.007052,4.485667705535889,0.311043,198.66422799990298,0.051099,32.5,0.369193
0.007070,4.485667705535889,0.311862,196.05673525428128,0.051234,32.5,0.370167
0.007089,4.485667705535889,0.312686,197.8276636760225,0.051370,32.5,0.371145
0.007108,4.485667705535889,0.313513,198.31842514875922,0.051505,32.5,0.372126
0.007127,4.485667705535889,0.314341,197.68947224540145,0.051641,32.5,0.373109
0.007145,4.485667705535889,0.315166,197.9886418375393,0.051777,32.5,0.374088
0.007164,4.485667705535889,0.315993,197.3314318504387,0.051913,32.5,0.375070
0.007183,4.485667705535889,0.316820,198.69743176748446,0.052048,32.5,0.376051
0.007201,4.485667705535889,0.317650,199.0198085621412,0.052184,32.5,0.377035
0.007220,4.485667705535889,0.318465,195.58296811525219,0.052319,32.5,0.378005
0.007239,4.485667705535889,0.319294,198.909220928158,0.052455,32.5,0.378988
0.007258,4.485667705535889,0.320119,197.8896909406191,0.052590,32.5,0.379966
0.007276,4.485667705535889,0.320947,198.89115124949066,0.052726,32.5,0.380949
0.007295,4.485667705535889,0.321775,198.68109823657977,0.052861,32.5,0.381931
0.007314,4.485667705535889,0.322601,198.34643132305197,0.052996,32.5,0.382911
0.007332,4.485667705535889,0.323425,197.71572870639713,0.053132,32.5,0.383889
0.007351,4.485667705535889,0.324236,194.54942959205667,0.053267,32.5,0.384854
0.007370,4.485667705535889,0.325060,197.81064261140006,0.053403,32.5,0.385832
0.007388,4.485667705535889,0.325893,199.20816474641214,0.053539,32.5,0.386821
0.007407,4.485667705535889,0.326724,198.12585837371103,0.053675,32.5,0.387806
0.007426,4.485667705535889,0.327551,198.47756158673658,0.053810,32.5,0.388787
0.007445,4.485667705535889,0.328381,197.9272023992317,0.053947,32.5,0.389773
0.007463,4.485667705535889,0.329207,198.13187524784755,0.054082,32.5,0.390752
0.007482,4.485667705535889,0.330033,198.3692538123425,0.054218,32.5,0.391733
0.007501,4.485667705535889,0.330849,195.93028097982094,0.054353,32.5,0.392703
0.007520,4.485667705535889,0.331681,199.3756833708702,0.054489,32.5,0.393689
0.007538,4.485667705535889,0.332508,198.4221721909692,0.054624,32.5,0.394670
0.007557,4.485667705535889,0.333333,198.0302426619334,0.054760,32.5,0.395650
0.007576,4.485667705535889,0.334161,198.6503952493778,0.054895,32.5,0.396631
0.007594,4.485667705535889,0.334987,198.28586859781012,0.055030,32.5,0.397612
0.007613,4.485667705535889,0.335812,198.13421694763105,0.055166,32.5,0.398591
0.007632,4.485667705535889,0.336644,198.25762203991815,0.055302,32.5,0.399578
0.007650,4.485667705535889,0.337460,195.8132182859708,0.055438,32.5,0.400548
0.007669,4.485667705535889,0.338287,198.4245805322682,0.055573,32.5,0.401529
0.007688,4.485667705535889,0.339112,198.05590774283093,0.055708,32.5,0.402508
0.007707,4.485667705535889,0.339944,199.07892618885018,0.055844,32.5,0.403495
0.007725,4.485667705535889,0.340769,197.96541164193854,0.055980,32.5,0.404473
0.007744,4.485667705535889,0.341593,197.88102561751577,0.056115,32.5,0.405452
0.007763,4.485667705535889,0.342419,198.28563172534132,0.056251,32.5,0.406432
0.007781,4.485667705535889,0.343245,198.3719087455891,0.056386,32.5,0.407413
0.007800,4.485667705535889,0.344057,194.859590311999,0.056521,32.5,0.408379
0.007819,4.485667705535889,0.344884,198.3675414901419,0.056657,32.5,0.409359
0.007837,4.485667705535889,0.345709,198.10807916401254,0.056792,32.5,0.410339
0.007856,4.485667705535889,0.346537,198.74324886523004,0.056928,32.5,0.411321
0.007875,4.485667705535889,0.347362,198.01543175003005,0.057063,32.5,0.412300
0.007893,4.485667705535889,0.348186,197.23316337475342,0.057199,32.5,0.413278
0.007912,4.485667705535889,0.349014,198.82204855960973,0.057334,32.5,0.414260
0.007931,4.485667705535889,0.349852,199.48059994174008,0.057471,32.5,0.415253
0.007950,4.485667705535889,0.350668,195.9464278101421,0.057606,32.5,0.416224
0.007968,4.485667705535889,0.351495,198.48050757332277,0.057741,32.5,0.417205
0.007987,4.485667705535889,0.352323,198.75772957123436,0.057877,32.5,0.418187
0.008006,4.485667705535889,0.353147,197.8575606370623,0.058012,32.5,0.419165
0.008024,4.485667705535889,0.353974,198.47448743196873,0.058148,32.5,0.420146
0.008043,4.485667705535889,0.354801,198.40015779617957,0.058283,32.5,0.421127
0.008062,4.485667705535889,0.355626,197.99901756321182,0.058419,32.5,0.422107
0.008081,4.485667705535889,0.356452,198.22485129930698,0.058554,32.5,0.423087
0.008099,4.485667705535889,0.357264,194.79245214761383,0.058690,32.5,0.424053
0.008118,4.485667705535889,0.358087,197.51335768578178,0.058825,32.5,0.425030
0.008137,4.485667705535889,0.358912,198.08068031093936,0.058960,32.5,0.426009
0.008155,4.485667705535889,0.359738,198.31336801625923,0.059096,32.5,0.426989
0.008174,4.485667705535889,0.360566,198.763371261708,0.059231,32.5,0.427971
0.008193,4.485667705535889,0.361398,198.43275991870354,0.059367,32.5,0.428958
0.008211,4.485667705535889,0.362224,198.26047605776526,0.059503,32.5,0.429938
0.008230,4.485667705535889,0.363048,197.76011553315047,0.059638,32.5,0.430916
0.008249,4.485667705535889,0.363867,196.58936445053322,0.059774,32.5,0.431889
0.008268,4.485667705535889,0.364692,198.05395379961217,0.059909,32.5,0.432868
0.008286,4.485667705535889,0.365517,198.06777873248137,0.060044,32.5,0.433848
0.008305,4.485667705535889,0.366346,198.87916531419728,0.060180,32.5,0.434830
0.008324,4.485667705535889,0.367175,199.17928769029584,0.060315,32.5,0.435814
0.008342,4.485667705535889,0.368004,198.80466950648798,0.060451,32.5,0.436797
0.008361,4.485667705535889,0.368830,198.38773854879628,0.060586,32.5,0.437777
0.008380,4.485667705535889,0.369659,198.79933700934225,0.060722,32.5,0.438760
0.008398,4.485667705535889,0.370473,194.84860440877083,0.060857,32.5,0.439729
0.008417,4.485667705535889,0.371302,198.5122874217135,0.060993,32.5,0.440712
0.008436,4.485667705535889,0.372130,198.79408800635764,0.061129,32.5,0.441694
0.008454,4.485667705535889,0.372954,197.67138807569341,0.061264,32.5,0.442672
0.008473,4.485667705535889,0.373786,198.70710382149858,0.061400,32.5,0.443660
0.008492,4.485667705535889,0.374613,198.46299131092917,0.061536,32.5,0.444641
0.008511,4.485667705535889,0.375440,198.4182629591333,0.061671,32.5,0.445622
0.008529,4.485667705535889,0.376250,194.51272919982367,0.061806,32.5,0.446586
0.008548,4.485667705535889,0.377079,198.91863173561651,0.061942,32.5,0.447569
0.008567,4.485667705535889,0.377907,198.79856290589015,0.062077,32.5,0.448551
0.008585,4.485667705535889,0.378732,197.83198212438043,0.062213,32.5,0.449530
0.008604,4.485667705535889,0.379558,198.3400502060443,0.062348,32.5,0.450510
0.008623,4.485667705535889,0.380384,198.27786274216987,0.062484,32.5,0.451490
0.008641,4.485667705535889,0.381210,198.3715743740797,0.062619,32.5,0.452471
0.008660,4.485667705535889,0.382036,198.12489347897798,0.062754,32.5,0.453450
0.008679,4.485667705535889,0.382850,195.37664877603936,0.062890,32.5,0.454419
0.008698,4.485667705535889,0.383677,198.4923571249396,0.063025,32.5,0.455400
0.008716,4.485667705535889,0.384505,198.84637912017715,0.063161,32.5,0.456382
0.008735,4.485667705535889,0.385332,198.3304968331764,0.063296,32.5,0.457363
0.008754,4.485667705535889,0.386156,197.85169842391412,0.063431,32.5,0.458341
0.008772,4.485667705535889,0.386983,197.5329491693315,0.063568,32.5,0.459323
0.008791,4.485667705535889,0.387816,199.87172408192157,0.063703,32.5,0.460310
0.008810,4.485667705535889,0.388642,198.24350752618835,0.063838,32.5,0.461290
0.008828,4.485667705535889,0.389454,194.84888802260517,0.063974,32.5,0.462256
0.008847,4.485667705535889,0.390280,198.26343784508725,0.064109,32.5,0.463237
0.008866,4.485667705535889,0.391105,198.0201356558814,0.064245,32.5,0.464216
0.008885,4.485667705535889,0.391930,198.15553101259474,0.064380,32.5,0.465195
0.008903,4.485667705535889,0.392755,197.94503092482822,0.064516,32.5,0.466174
0.008922,4.485667705535889,0.393580,198.08030407631296,0.064651,32.5,0.467153
0.008941,4.485667705535889,0.394404,197.5739839372481,0.064786,32.5,0.468131
0.008959,4.485667705535889,0.395228,197.8800148051001,0.064922,32.5,0.469109
0.008978,4.485667705535889,0.396042,195.4308835803084,0.065057,32.5,0.470077
0.008997,4.485667705535889,0.396865,197.4624799999674,0.065193,32.5,0.471054
0.009015,4.485667705535889,0.397691,198.39006171124737,0.065328,32.5,0.472035
0.009034,4.485667705535889,0.398518,198.33706850477148,0.065463,32.5,0.473015
0.009053,4.485667705535889,0.399342,197.9576016403597,0.065599,32.5,0.473994
0.009071,4.485667705535889,0.400170,198.64964832409538,0.065734,32.5,0.474976
0.009090,4.485667705535889,0.400998,198.68398073379976,0.065870,32.5,0.475958
0.009109,4.485667705535889,0.401826,198.7274040126662,0.066005,32.5,0.476940
0.009127,4.485667705535889,0.402639,195.0815931878708,0.066141,32.5,0.477907
0.009146,4.485667705535889,0.403467,198.8602012245077,0.066276,32.5,0.478889
0.009165,4.485667705535889,0.404300,199.8180384354937,0.066411,32.5,0.479876
0.009184,4.485667705535889,0.405125,198.16324437682724,0.066547,32.5,0.480855
0.009202,4.485667705535889,0.405947,197.31390433335773,0.066682,32.5,0.481832
0.009221,4.485667705535889,0.406774,198.37712525842798,0.066818,32.5,0.482812
0.009240,4.485667705535889,0.407602,198.62366363603226,0.066953,32.5,0.483794
0.009258,4.485667705535889,0.408427,198.16397374931378,0.067089,32.5,0.484774
0.009277,4.485667705535889,0.409239,194.74454566413215,0.067224,32.5,0.485740
0.009296,4.485667705535889,0.410064,198.17184630505432,0.067359,32.5,0.486719
0.009314,4.485667705535889,0.410890,198.305990597144,0.067495,32.5,0.487700
0.009333,4.485667705535889,0.411717,198.43630222793178,0.067630,32.5,0.488680
0.009352,4.485667705535889,0.412545,197.16116559445646,0.067767,32.5,0.489663
0.009371,4.485667705535889,0.413368,197.50232184016062,0.067902,32.5,0.490640
0.009389,4.485667705535889,0.414198,199.0450357186316,0.068038,32.5,0.491625
0.009408,4.485667705535889,0.415024,198.37155242079342,0.068173,32.5,0.492605
0.009427,4.485667705535889,0.415836,194.6689035257089,0.068309,32.5,0.493571
0.009445,4.485667705535889,0.416661,198.0460252855345,0.068444,32.5,0.494550
0.009464,4.485667705535889,0.417489,198.79370726137702,0.068579,32.5,0.495532
0.009483,4.485667705535889,0.418314,197.9726092853517,0.068715,32.5,0.496511
0.009501,4.485667705535889,0.419141,198.56769351570964,0.068850,32.5,0.497493
0.009520,4.485667705535889,0.419965,197.66705902875788,0.068986,32.5,0.498470
0.009539,4.485667705535889,0.420791,198.26016589098683,0.069121,32.5,0.499451
0.009557,4.485667705535889,0.421615,197.87044427233644,0.069256,32.5,0.500429
0.009576,4.485667705535889,0.422428,195.04610596715256,0.069392,32.5,0.501396
0.009595,4.485667705535889,0.423252,197.76130876573487,0.069527,32.5,0.502374
0.009614,4.485667705535889,0.424083,198.70119708160763,0.069663,32.5,0.503360
0.009632,4.485667705535889,0.424908,197.59045667128285,0.069799,32.5,0.504340
0.009651,4.485667705535889,0.425735,198.35760642837607,0.069934,32.5,0.505320
0.009670,4.485667705535889,0.426561,198.20159456202103,0.070070,32.5,0.506300
0.009688,4.485667705535889,0.427388,198.57247784194092,0.070205,32.5,0.507282
0.009707,4.485667705535889,0.428219,199.27130487614315,0.070341,32.5,0.508267
0.009726,4.485667705535889,0.429041,195.92737042080418,0.070477,32.5,0.509244
0.009745,4.485667705535889,0.429866,198.11951763058843,0.070613,32.5,0.510223
0.009763,4.485667705535889,0.430693,198.44547977618564,0.070748,32.5,0.511204
0.009782,4.485667705535889,0.431519,198.32559018420335,0.070883,32.5,0.512185
0.009801,4.485667705535889,0.432345,198.18960871647252,0.071019,32.5,0.513164
0.009819,4.485667705535889,0.433168,197.62301637246804,0.071154,32.5,0.514142
0.009838,4.485667705535889,0.433994,198.24263802673156,0.071290,32.5,0.515122
0.009857,4.485667705535889,0.434816,197.16857258271475,0.071425,32.5,0.516098
0.009875,4.485667705535889,0.435635,196.75324566125246,0.071561,32.5,0.517071
0.009894,4.485667705535889,0.436456,196.8778440498975,0.071696,32.5,0.518046
0.009913,4.485667705535889,0.437281,198.0627129515811,0.071831,32.5,0.519025
0.009932,4.485667705535889,0.438112,199.0602827062524,0.071967,32.5,0.520010
0.009950,4.485667705535889,0.438938,198.17291509394272,0.072102,32.5,0.520990
0.009969,4.485667705535889,0.439764,198.37247179618592,0.072238,32.5,0.521971
0.009988,4.485667705535889,0.440589,197.9509784884335,0.072373,32.5,0.522950
0.010006,4.485667705535889,0.441374,188.2338256428429,0.072509,32.5,0.523889
0.010025,4.485667705535889,0.442196,197.40567913676512,0.072644,32.5,0.524865
0.010044,4.485667705535889,0.443023,198.36825144910347,0.072780,32.5,0.525846
0.010062,4.485667705535889,0.443846,197.6447435364654,0.072915,32.5,0.526824
0.010081,4.485667705535889,0.444674,198.27515484562744,0.073051,32.5,0.527806
0.010100,4.485667705535889,0.445501,198.48002066367542,0.073186,32.5,0.528787
0.010118,4.485667705535889,0.446330,198.98555744183116,0.073322,32.5,0.529770
0.010137,4.485667705535889,0.447157,198.3196244885712,0.073457,32.5,0.530751
0.010156,4.485667705535889,0.447973,195.967056584054,0.073592,32.5,0.531721
0.010175,4.485667705535889,0.448798,198.0382659705369,0.073728,32.5,0.532701
0.010193,4.485667705535889,0.449620,197.35009472880625,0.073863,32.5,0.533677
0.010212,4.485667705535889,0.450448,198.6373803981504,0.073999,32.5,0.534659
0.010231,4.485667705535889,0.451273,198.12171782907308,0.074134,32.5,0.535638
0.010249,4.485667705535889,0.452101,198.53496931206232,0.074270,32.5,0.536620
0.010268,4.485667705535889,0.452927,198.46650644143202,0.074405,32.5,0.537600
0.010287,4.485667705535889,0.453751,197.59277544073856,0.074540,32.5,0.538578
0.010305,4.485667705535889,0.454565,195.47191569681496,0.074676,32.5,0.539546
0.010324,4.485667705535889,0.455389,197.6644718559442,0.074811,32.5,0.540524
0.010343,4.485667705535889,0.456221,198.3139635462562,0.074948,32.5,0.541512
0.010362,4.485667705535889,0.457045,197.67304570574152,0.075083,32.5,0.542489
0.010380,4.485667705535889,0.457872,198.50986397850377,0.075219,32.5,0.543471
0.010399,4.485667705535889,0.458704,198.3854752532421,0.075355,32.5,0.544458
0.010418,4.485667705535889,0.459535,199.5204733470881,0.075490,32.5,0.545443
0.010436,4.485667705535889,0.460365,199.04278352642294,0.075626,32.5,0.546427
0.010455,4.485667705535889,0.461181,195.9785623735653,0.075761,32.5,0.547397
0.010474,4.485667705535889,0.462008,198.3624749628472,0.075897,32.5,0.548378
0.010493,4.485667705535889,0.462836,198.74710880363793,0.076032,32.5,0.549360
0.010511,4.485667705535889,0.463663,198.19101963086317,0.076168,32.5,0.550342
0.010530,4.485667705535889,0.464490,198.32577929908592,0.076303,32.5,0.551323
0.010549,4.485667705535889,0.465313,197.3188422773959,0.076439,32.5,0.552300
0.010567,4.485667705535889,0.466141,198.77521588169606,0.076574,32.5,0.553282
0.010586,4.485667705535889,0.466973,199.46325833724083,0.076710,32.5,0.554268
0.010605,4.485667705535889,0.467787,195.5291475512921,0.076845,32.5,0.555237
0.010623,4.485667705535889,0.468614,198.48747859899765,0.076981,32.5,0.556218
0.010642,4.485667705535889,0.469442,198.67027995729484,0.077116,32.5,0.557200
0.010661,4.485667705535889,0.470266,197.77762891595378,0.077251,32.5,0.558178
0.010679,4.485667705535889,0.471091,197.8974078305254,0.077387,32.5,0.559157
0.010698,4.485667705535889,0.471917,198.40677407224405,0.077522,32.5,0.560138
0.010717,4.485667705535889,0.472749,198.58069633501313,0.077658,32.5,0.561125
0.010736,4.485667705535889,0.473575,197.6910789679914,0.077794,32.5,0.562105
0.010754,4.485667705535889,0.474393,195.9986641197187,0.077930,32.5,0.563078
0.010773,4.485667705535889,0.475217,197.7763235602507,0.078065,32.5,0.564056
0.010792,4.485667705535889,0.476043,198.250131376747,0.078201,32.5,0.565036
0.010811,4.485667705535889,0.476868,198.00817121135847,0.078336,32.5,0.566015
